,Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
5364,524cb6aa-4487-4522-ae0d-bff089a05d2e,9ea55ed0-f56b-45b8-ad88-40c4fd176208,Charged Off,786940.0,Long Term,6570.0,2912700.0,10+ years,Rent,Debt Consolidation,36408.75,24.2,49.0,13.0,0.0,475551.0,690008.0,0.0,0.0
5365,3108f601-44cb-49eb-8d75-db7533f0e28b,0df3836e-6d57-4192-b1f0-0ad4d718c6f6,Fully Paid,495792.0,Short Term,718.0,1522432.0,10+ years,Home Mortgage,Debt Consolidation,28926.17,19.7,21.0,11.0,0.0,222851.0,332948.0,0.0,0.0
5366,56f1efb1-e5bf-4c42-b098-4c3df928e130,2ec60949-24ee-471f-b8c5-d7f92b5c3796,Fully Paid,99999999.0,Short Term,698.0,1130956.0,10+ years,Rent,Debt Consolidation,17152.63,21.6,,13.0,0.0,278502.0,353980.0,0.0,0.0
5367,d7b3d520-355f-46de-93bc-e920c34947ef,30a1e04c-2de3-424a-aef9-55bd13f6df42,Fully Paid,721028.0,Short Term,691.0,1251188.0,1 year,Rent,Debt Consolidation,22208.34,16.0,,15.0,0.0,611439.0,995764.0,0.0,0.0
5368,49009dc4-19b2-45cd-b4d9-7a39223725b3,d3d082e0-dc8d-43b6-8a71-4d3ba99fe07c,Charged Off,134178.0,Short Term,,,< 1 year,Rent,Debt Consolidation,17150.35,18.3,,8.0,0.0,152038.0,230428.0,0.0,0.0
5369,ede169c5-7110-4257-acd2-516da192527a,eb978cfd-ee9c-4970-917c-d4b06cb8aecc,Fully Paid,650848.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,77759.59,22.7,35.0,19.0,0.0,5221295.0,7790860.0,0.0,0.0
5370,aad3ed9f-0720-470a-83a1-7c6f29eb418d,810c07c9-3712-460b-8d64-12ddd1531e3c,Fully Paid,99999999.0,Short Term,715.0,1174238.0,,Rent,Debt Consolidation,20744.58,9.1,68.0,10.0,0.0,244207.0,429726.0,0.0,0.0
5371,c3325082-d9a8-41cf-b449-84f28cd9533c,a4b59c13-df71-477e-a626-ccc3d8f76ed5,Charged Off,260546.0,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,24912.42,29.0,,18.0,0.0,639882.0,1102552.0,0.0,0.0
5372,60a60ed2-141a-4485-8e8d-4dcb391e86cd,b7a13d7e-f432-42dd-8773-8e13c2462531,Fully Paid,163922.0,Short Term,745.0,1982042.0,5 years,Home Mortgage,Debt Consolidation,15344.4,16.0,56.0,11.0,0.0,85785.0,636812.0,0.0,0.0
5373,e48ffbd3-6fa0-4b9f-92ef-b91d0bff495a,57cb8804-591a-4318-87f2-772b94a250f5,Fully Paid,268840.0,Short Term,722.0,851295.0,< 1 year,Rent,Debt Consolidation,10357.47,14.4,22.0,13.0,0.0,136249.0,248820.0,0.0,0.0
5374,1a89b843-39eb-4b14-b26e-27ae1f0304ad,502a6ac2-c788-4514-a397-6c6bd1f433b3,Fully Paid,131868.0,Short Term,,,2 years,Own Home,Debt Consolidation,21923.15,18.1,,13.0,0.0,155800.0,252670.0,0.0,0.0
5375,1aeb7174-00c8-43d0-a34a-a6a0dd57c0b5,10f2c26b-b3af-4ca2-88a3-d9b04e96ef83,Charged Off,192522.0,Short Term,7240.0,937726.0,4 years,Home Mortgage,Home Improvements,6532.77,24.4,,9.0,1.0,240084.0,720148.0,1.0,0.0
5376,0c175733-0eb9-483e-8589-a4dd179d1598,837c00c9-fe82-4db0-b8c7-a55b2e148b4d,Fully Paid,442024.0,Short Term,,,10+ years,Rent,Debt Consolidation,19564.68,19.6,23.0,17.0,1.0,145483.0,584914.0,0.0,0.0
5377,2d38637c-6eed-411c-b8ab-22fbce31d17b,c7555067-4706-4208-bd9e-f354ab79c243,Fully Paid,99999999.0,Short Term,675.0,1221016.0,10+ years,Home Mortgage,Debt Consolidation,27676.35,18.3,,18.0,0.0,573097.0,819258.0,0.0,0.0
5378,8753d969-74b5-4a85-83ad-b9b3498fd908,e73d7877-0f14-4d0b-bb78-aa5d4070a27d,Fully Paid,99999999.0,Long Term,726.0,1000654.0,10+ years,Home Mortgage,Debt Consolidation,21430.86,19.4,40.0,10.0,0.0,213123.0,615384.0,0.0,0.0
5379,cbb6dd83-7fd7-4b61-b162-13364ff6df4c,e9ce3a63-537e-4df8-879e-5333632fde5e,Charged Off,347380.0,Long Term,6240.0,2250132.0,1 year,Home Mortgage,other,39677.32,30.0,4.0,25.0,0.0,808336.0,1294568.0,0.0,0.0
5380,d269e27c-fed6-4963-89dc-8d6b29ea0249,ddd1ffec-3875-47cd-b963-22076d5e7de8,Fully Paid,130900.0,Short Term,699.0,979697.0,1 year,Home Mortgage,Debt Consolidation,5919.07,18.8,45.0,7.0,0.0,140847.0,272734.0,0.0,0.0
5381,9decc129-157b-4bf0-a3cc-e53f6647641f,74872dad-7ed7-4016-a536-e63dc1c1d726,Fully Paid,786412.0,Long Term,626.0,2483794.0,10+ years,Home Mortgage,Debt Consolidation,27735.63,23.8,,9.0,0.0,468825.0,840312.0,0.0,0.0
5382,8eb66dfd-6164-4945-9fe1-2d72ea9f3271,e6c84e26-5748-41ff-b438-5217d13121cb,Fully Paid,44880.0,Short Term,670.0,1162572.0,10+ years,Home Mortgage,other,1666.3,12.6,73.0,2.0,0.0,51015.0,62832.0,0.0,0.0
5383,47646847-b4b8-4986-b9d1-4dfddaaf2610,6ee12c5b-3dc5-4819-a4c3-00912c975b7e,Fully Paid,467170.0,Short Term,,,10+ years,Rent,Debt Consolidation,15279.61,18.2,59.0,13.0,1.0,127547.0,323180.0,1.0,0.0
5384,c29f2e4a-a006-4c96-a5a2-841c29872d2a,541e17ed-7188-493e-9024-b4f0150f7365,Charged Off,784564.0,Short Term,703.0,2768357.0,5 years,Home Mortgage,Debt Consolidation,26991.4,22.5,,13.0,0.0,470630.0,980122.0,0.0,0.0
5385,4e005281-1fee-470e-804a-14c470826139,b710a2ca-10bb-48ab-8956-3a6596d0b536,Fully Paid,65252.0,Short Term,738.0,1127232.0,5 years,Rent,Debt Consolidation,11929.91,23.0,,8.0,0.0,99123.0,163262.0,0.0,0.0
5386,2fc013b0-9121-444a-b494-680aebc1ee28,07bbf4dd-253a-4ee4-a058-4d593b69e5f8,Fully Paid,301840.0,Short Term,739.0,912380.0,,Home Mortgage,Debt Consolidation,17867.41,18.0,,8.0,1.0,92055.0,194150.0,1.0,0.0
5387,40997c6f-1b3d-445a-ae0c-300d57e9e014,0c32103b-f568-4cfb-9c46-84e1063ee30b,Charged Off,119636.0,Short Term,7170.0,373464.0,,Rent,Medical Bills,4046.05,31.9,,5.0,1.0,203794.0,280588.0,1.0,0.0
5388,4297b4ec-1fe9-4bd0-a371-18eafbb5948e,01b98445-e37c-40c6-9b25-84765f4b0cdc,Fully Paid,190894.0,Short Term,733.0,896591.0,8 years,Home Mortgage,Debt Consolidation,12626.83,16.0,,14.0,0.0,109896.0,553234.0,0.0,0.0
5389,803a9a82-8aa5-49c9-92d8-cf301ad297f0,a313af3d-d52c-4059-8334-0c4b204cc110,Fully Paid,218834.0,Short Term,701.0,755972.0,3 years,Rent,other,9260.6,5.0,,12.0,0.0,169898.0,534600.0,0.0,0.0
5390,982f931b-face-4ee2-950c-43d5fd4c2bbc,61870081-d847-4efb-8ae0-7e95c4750dd2,Fully Paid,215600.0,Short Term,704.0,611097.0,< 1 year,Rent,Debt Consolidation,9013.79,25.9,40.0,16.0,1.0,190456.0,342958.0,1.0,0.0
5391,76b536b6-c539-443b-ac5e-dea302e33703,643bff8a-0fb6-4de4-8010-c7503b5fd131,Charged Off,323070.0,Short Term,729.0,558030.0,3 years,Home Mortgage,Debt Consolidation,10556.02,16.6,,5.0,0.0,502968.0,622886.0,0.0,0.0
5392,4c9a45e3-3a24-4f33-a785-ca73364f7800,6e88f898-bca0-4670-ba35-a0c0579bbcba,Charged Off,167442.0,Short Term,,,10+ years,Rent,Debt Consolidation,7371.81,16.5,,11.0,0.0,356725.0,917862.0,0.0,0.0
5393,7f1ee585-c61b-43c2-a90e-0bb8848905f5,5c85f2b9-4c21-42b8-99fe-bb2f9afa309e,Fully Paid,99999999.0,Short Term,713.0,698497.0,5 years,Rent,Debt Consolidation,15075.93,10.0,,11.0,0.0,304646.0,487212.0,0.0,0.0
5394,af62b897-d0ed-4227-a8a4-2e758c41181b,e1e468bc-f18e-49ee-9623-33ffe88e05ac,Charged Off,301928.0,Short Term,7140.0,753293.0,1 year,Rent,Debt Consolidation,18455.84,13.6,,20.0,0.0,223953.0,588038.0,0.0,0.0
5395,bfe43957-262b-4409-971d-83a92fc68cc0,1c24f0e3-8535-4766-949a-3cdb00d7f8af,Charged Off,305536.0,Long Term,7150.0,742615.0,10+ years,Rent,Home Improvements,18194.02,11.2,,18.0,0.0,109231.0,549868.0,0.0,0.0
5396,c6ea4d32-6e6c-4f26-bf9a-206da766572d,37afdfc7-e788-48ca-8491-6cf361be7b0b,Fully Paid,214676.0,Short Term,743.0,1112412.0,3 years,Rent,Debt Consolidation,9640.98,16.5,68.0,6.0,0.0,102163.0,272558.0,0.0,0.0
5397,9cc5cf98-9322-4199-9358-dbc9b78ad6e9,5f0c7884-c20d-4b66-8a87-7df7a6970031,Fully Paid,99999999.0,Short Term,747.0,2194956.0,1 year,Rent,Other,5926.48,12.3,,3.0,0.0,0.0,0.0,0.0,0.0
5398,a141b8ef-663b-4427-a403-f675b8142bd4,87b9e01f-ebee-4b88-ae13-692c9b4c7a74,Fully Paid,215556.0,Short Term,738.0,930810.0,6 years,Own Home,Debt Consolidation,4677.23,10.2,,6.0,0.0,203338.0,336358.0,0.0,0.0
5399,629b76f9-dc5c-4389-b71d-0914e500b4b0,ef57ebe4-d687-4e95-a731-22bba2bd7625,Fully Paid,250448.0,Short Term,741.0,1360058.0,2 years,Home Mortgage,Debt Consolidation,20174.39,31.7,14.0,20.0,0.0,540816.0,1106380.0,0.0,0.0
5400,4a165a41-9cd6-4819-9ccc-f1b3376edf96,d5e66da6-373f-46cc-94c5-3829be8b2f70,Fully Paid,99999999.0,Short Term,706.0,1000559.0,10+ years,Home Mortgage,other,32434.52,14.6,36.0,14.0,0.0,514634.0,758120.0,0.0,0.0
5401,7b73aad0-6221-4c15-b6ce-ca0eafcef0ef,e626743d-50b3-4c5b-92d7-b4ab86610b1f,Charged Off,177892.0,Short Term,744.0,2150990.0,10+ years,Home Mortgage,Debt Consolidation,27066.45,17.5,,13.0,0.0,136325.0,413204.0,0.0,0.0
5402,d1edbd4b-b36d-4cc1-855a-9b45e0b48fff,7e37f67c-28c4-4c7b-9a07-39685d5762c6,Fully Paid,664686.0,Long Term,686.0,2200523.0,2 years,Home Mortgage,Debt Consolidation,54462.74,25.5,7.0,12.0,0.0,647273.0,864446.0,0.0,0.0
5403,a5090999-6e12-4f18-8eaf-d7e3b85b1a6e,71fb4b4d-81db-44d5-b2c8-b5af272755ce,Fully Paid,264682.0,Short Term,746.0,1981130.0,10+ years,Home Mortgage,Debt Consolidation,34504.76,19.0,,15.0,0.0,928378.0,1602018.0,0.0,0.0
5404,7edbf078-09be-422b-ae28-6f0bc7b7cbcc,d2b40963-0bb8-41aa-8ba9-9b18e1ea6e1b,Fully Paid,71456.0,Short Term,,,8 years,Home Mortgage,Debt Consolidation,6075.82,16.5,,5.0,3.0,22781.0,54956.0,0.0,0.0
5405,9e5f6ac7-c82e-4e40-8ac8-4c78a9dc585f,30e9e979-9e4d-4b52-af94-9b3f86473b59,Fully Paid,138358.0,Short Term,,,2 years,Rent,other,5435.71,17.1,27.0,5.0,0.0,46721.0,112948.0,0.0,0.0
5406,278bd78b-29f8-4e2e-8556-2649c2291468,727f7788-cce9-4300-aa82-ed8d294e0eaf,Charged Off,214610.0,Short Term,,,10+ years,Rent,Debt Consolidation,5634.45,20.8,1.0,8.0,2.0,157187.0,210430.0,1.0,0.0
5407,a4787196-50c7-4f66-9c5f-6737f41d64d5,e54ec29b-5577-4980-a87f-610eb2cad6e8,Charged Off,447392.0,Short Term,738.0,1642132.0,10+ years,Rent,Debt Consolidation,16558.12,13.9,,9.0,0.0,311486.0,639474.0,0.0,0.0
5408,fbc03bb6-a9b5-488e-b6f4-7d3f1dd8f12c,3d614331-a366-4992-8cd0-d84bdac918dc,Fully Paid,610764.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,26562.38,15.7,15.0,8.0,0.0,205713.0,599984.0,0.0,0.0
5409,505bb181-12aa-4209-be25-8396cbdaaa38,48959136-445a-434a-b4c6-758a83288836,Fully Paid,335324.0,Long Term,695.0,704672.0,10+ years,Home Mortgage,Debt Consolidation,5079.46,15.8,,7.0,0.0,266361.0,420200.0,0.0,0.0
5410,56c1d371-e070-470f-b0db-553f18a3eaed,611ef61a-bfda-4208-beb7-556c9c073807,Fully Paid,99999999.0,Short Term,746.0,473347.0,2 years,Rent,Debt Consolidation,7849.47,9.9,35.0,12.0,0.0,124735.0,272008.0,0.0,0.0
5411,548ec047-12ba-46ec-8a8d-972b0305025d,5e63a443-bf99-4cd0-947f-216216bbc1b7,Fully Paid,527098.0,Long Term,685.0,1595563.0,3 years,Home Mortgage,Debt Consolidation,16753.44,14.0,,15.0,0.0,317319.0,702526.0,0.0,0.0
5412,09da541b-c770-42a7-a194-f5fce206b725,a2a4dcf8-1a8a-4b07-aff7-3fdc3a269841,Fully Paid,99999999.0,Short Term,737.0,674367.0,7 years,Home Mortgage,Debt Consolidation,13543.77,13.2,49.0,9.0,0.0,189905.0,377168.0,0.0,0.0
5413,ad5c64c2-d236-441e-a8ab-576b9772966a,87873509-50ca-44f8-9cd9-3954a31609d0,Charged Off,536976.0,Short Term,,,9 years,Rent,Debt Consolidation,25029.65,18.5,12.0,13.0,0.0,510435.0,805222.0,0.0,0.0
5414,ad0ccfc2-d789-4ccd-8336-93b446a641e5,016aa034-1169-4cf4-bad2-89ef83b1281a,Fully Paid,99999999.0,Long Term,732.0,6596135.0,< 1 year,Home Mortgage,Home Improvements,52329.42,15.9,25.0,18.0,0.0,156788.0,703626.0,0.0,0.0
5415,b9d4d65c-1ae9-4208-9150-21ce2b21f17d,9d668915-16c7-4c90-ab20-27587719f358,Fully Paid,265056.0,Short Term,690.0,1297168.0,10+ years,Rent,Debt Consolidation,8755.96,21.0,,7.0,0.0,112404.0,295790.0,0.0,0.0
5416,1975d025-bb1b-4743-a870-db6167015867,1fcfe250-ce93-4a4d-b0ed-fa867f701173,Fully Paid,90112.0,Short Term,688.0,680903.0,9 years,Home Mortgage,other,2508.0,11.4,40.0,16.0,1.0,65284.0,105864.0,1.0,0.0
5417,50325561-6df2-4230-9291-6d191fb114d0,6de58174-e07d-4f48-844d-039ac5cfbf07,Fully Paid,240768.0,Long Term,707.0,712348.0,10+ years,Home Mortgage,Debt Consolidation,21251.69,15.2,,33.0,0.0,108376.0,653576.0,0.0,0.0
5418,7b40cc82-8e6f-4127-b892-076f58aaae49,ab39ecd4-9b87-49cc-b956-611dac847d01,Fully Paid,558470.0,Long Term,721.0,2527323.0,4 years,Home Mortgage,Debt Consolidation,39805.38,20.8,70.0,18.0,0.0,436886.0,1184700.0,0.0,0.0
5419,745c931d-1b0e-496f-a908-d24a251a86fc,28adc358-ac35-4cd5-af85-6a4bffc6c527,Fully Paid,775170.0,Long Term,699.0,2410036.0,,Home Mortgage,Debt Consolidation,38761.52,12.2,,12.0,0.0,367821.0,729278.0,0.0,0.0
5420,d86aecf3-504a-418e-bf1c-328a4e52b0a8,8e776841-6d34-4d6b-8ac9-eb71cd3d36b0,Charged Off,354112.0,Long Term,717.0,2389250.0,10+ years,Home Mortgage,Debt Consolidation,22299.73,19.9,7.0,7.0,0.0,47139.0,132792.0,0.0,0.0
5421,c0ee21e1-0a44-4372-995e-b9970a322c95,de73649c-cb15-4b8c-b382-31718026e945,Fully Paid,439032.0,Short Term,,,4 years,Home Mortgage,Debt Consolidation,16000.66,21.0,,9.0,0.0,168397.0,219582.0,0.0,0.0
5422,e240f967-7e01-49a6-9160-36ca11fac068,ffc3301a-8c2b-4599-b0ad-c539647df2f8,Fully Paid,413468.0,Short Term,724.0,784092.0,9 years,Home Mortgage,Debt Consolidation,10715.81,14.7,25.0,7.0,0.0,190209.0,332684.0,0.0,0.0
5423,d31aefdc-530a-4d67-a730-da3cc2ff9f78,2bacf272-ea9d-4111-8bcd-08fbb9787f6a,Fully Paid,99999999.0,Long Term,743.0,1735650.0,6 years,Home Mortgage,Debt Consolidation,30229.19,11.7,,14.0,0.0,390583.0,1071686.0,0.0,0.0
5424,b6dce40f-4de1-4e83-975e-9771e70160bf,5ebd6ebc-80c1-4ac6-8bc2-3b01e49727e9,Fully Paid,431024.0,Long Term,681.0,930620.0,1 year,Rent,Debt Consolidation,14067.79,12.7,,7.0,0.0,517522.0,613976.0,0.0,0.0
5425,a082fffc-70a3-4757-ac60-d197bcdcf82a,3b19f4b9-9868-4524-bbc1-97aee8304040,Fully Paid,762762.0,Short Term,715.0,7999095.0,10+ years,Rent,Debt Consolidation,65059.42,15.0,30.0,15.0,0.0,2540756.0,6286192.0,0.0,0.0
5426,7bb485ac-620d-4a61-acd5-850f896e4a71,bad33892-7d77-44b1-98a9-74b7159a0d2b,Fully Paid,175736.0,Short Term,751.0,3130307.0,10+ years,Home Mortgage,Debt Consolidation,50345.63,29.9,,16.0,0.0,210710.0,2301772.0,0.0,0.0
5427,4445fae9-2f17-4316-83dd-00673cb40f26,eaa2a27d-ba41-4e91-b8a2-f86f4df08acd,Fully Paid,344124.0,Short Term,690.0,1003504.0,10+ years,Rent,other,15052.75,19.1,45.0,11.0,1.0,153140.0,283690.0,1.0,0.0
5428,5d7c9917-f965-47df-97be-a27c9b6a806b,e55770d6-c4ab-40ec-88ad-768e59b53dcd,Fully Paid,99999999.0,Short Term,731.0,676609.0,10+ years,Rent,Debt Consolidation,11615.27,24.7,,12.0,1.0,285722.0,561682.0,1.0,0.0
5429,a8f84417-5a07-4870-b0e8-94b4e3d288eb,86cb3815-ada8-441d-8f30-dd62687e3a7c,Fully Paid,468424.0,Long Term,709.0,1502596.0,10+ years,Home Mortgage,Medical Bills,7037.22,25.8,73.0,13.0,0.0,74385.0,711766.0,0.0,0.0
5430,a8d51fb0-85cc-4ba3-8679-4eaeaf1dc632,ef4e4db7-1023-487c-a4e8-b7b826bf4c10,Fully Paid,269412.0,Short Term,703.0,1396044.0,7 years,Rent,Debt Consolidation,14076.72,10.9,,4.0,0.0,402382.0,505340.0,0.0,0.0
5431,f13ac358-ac6f-4c98-b974-affad977c1d3,8ce5a55d-2921-4187-9e06-1a58c2b768e5,Fully Paid,261646.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,16473.19,9.5,,16.0,0.0,300485.0,579876.0,0.0,0.0
5432,9b730d39-a970-44ba-bbe1-ed3186e5f211,2db1550c-00c5-400e-8dee-923f1871ccc2,Fully Paid,119592.0,Short Term,712.0,352621.0,10+ years,Rent,Debt Consolidation,7640.09,17.0,,10.0,0.0,165452.0,409354.0,0.0,0.0
5433,78bf8415-fb3d-4218-a0ca-a22628dbd717,cfc72f30-8183-4164-ab1a-7e350cdb6eed,Fully Paid,295460.0,Short Term,713.0,510340.0,6 years,Own Home,Other,833.53,7.9,,14.0,0.0,61541.0,196834.0,0.0,0.0
5434,2bff6072-0c5c-42ff-8209-5e15b553148a,18f8a597-d2a8-4466-b5bd-ecfef93799ba,Fully Paid,262416.0,Short Term,724.0,1304521.0,7 years,Home Mortgage,Debt Consolidation,20328.67,14.3,28.0,12.0,0.0,128383.0,293216.0,0.0,0.0
5435,fc9f471b-65d1-4d1e-b458-41bc2c03fd3b,6cf6d93e-66bd-43d6-a63f-8d9b7841460e,Charged Off,147070.0,Short Term,,,6 years,Home Mortgage,other,13813.19,24.8,,8.0,0.0,226442.0,429836.0,0.0,0.0
5436,0dd687d7-62c4-4105-8f93-7e3b24217826,855f705d-47e6-4002-a09a-62cac93c4ba2,Fully Paid,560098.0,Long Term,,,5 years,Home Mortgage,Debt Consolidation,26883.86,14.2,,4.0,0.0,359461.0,491414.0,0.0,0.0
5437,7b2ad9d7-e3aa-4ad8-9635-4d87384d8579,d5c1ec06-58a4-47ab-8811-d99f3c7e5eee,Fully Paid,395164.0,Short Term,743.0,1820162.0,5 years,Rent,Debt Consolidation,15319.7,44.5,38.0,8.0,0.0,102543.0,219450.0,0.0,0.0
5438,9e7ac9b1-015e-4f53-af5c-4817e364bb9b,2992d4f6-6c34-4349-b46d-b4b84a15f6b2,Fully Paid,202378.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,10729.49,14.0,48.0,7.0,0.0,149872.0,467742.0,0.0,0.0
5439,8e212921-23cf-451d-b454-27c094c31da7,52b5567d-256f-4b59-9b2e-cf3e2e716370,Fully Paid,263252.0,Short Term,,,3 years,Rent,Debt Consolidation,17478.48,19.0,28.0,15.0,0.0,321917.0,776578.0,0.0,0.0
5440,f2e583b9-cb3b-4b2c-b1d5-dfa72a41e377,a5c0d99d-1b7b-4e73-abb1-08f3080ba0f3,Charged Off,219120.0,Short Term,7240.0,567720.0,6 years,Rent,Debt Consolidation,5204.1,14.5,,7.0,0.0,257716.0,339856.0,0.0,0.0
5441,9cd7a617-c2ed-4e6b-a515-627a4bf003aa,348d4912-a6b0-4328-aa6e-73caee88c600,Fully Paid,466972.0,Short Term,722.0,1442328.0,10+ years,Home Mortgage,Debt Consolidation,21009.82,38.0,43.0,12.0,0.0,606290.0,879736.0,0.0,0.0
5442,1cf13d36-9700-4508-98f1-a5a381b5a061,345c22e5-e890-4796-b280-c250c8e0863c,Fully Paid,429000.0,Short Term,711.0,1037400.0,10+ years,Rent,vacation,8014.01,11.8,40.0,8.0,0.0,101289.0,192896.0,0.0,0.0
5443,18b776a3-c865-4368-be04-1fa1ad67c3bf,14d244f8-da93-4780-9bda-4a5c41fc8430,Fully Paid,204204.0,Short Term,712.0,1002402.0,1 year,Home Mortgage,Buy a Car,17959.75,26.9,6.0,13.0,0.0,683696.0,894520.0,0.0,0.0
5444,705662dd-3ce3-4e8b-be64-86b739c54c16,824a9c6a-a08d-4c07-86e9-1f28ea8e4c21,Fully Paid,218328.0,Short Term,746.0,1979838.0,8 years,Home Mortgage,Debt Consolidation,15096.45,14.4,,10.0,0.0,571330.0,1768800.0,0.0,0.0
5445,a00ab90a-c256-402e-8652-819096719f33,7a89ade1-eca5-49d7-b856-1a3e83f4c5ae,Fully Paid,88176.0,Short Term,717.0,628254.0,10+ years,Home Mortgage,Debt Consolidation,19737.58,16.5,,8.0,0.0,360012.0,425370.0,0.0,0.0
5446,04b947f1-97f5-4ab3-8d3f-a678c02fc134,5d5c3972-d9fc-49f4-b57b-8d39e6c4c0bd,Fully Paid,548746.0,Short Term,693.0,1307979.0,10+ years,Rent,Debt Consolidation,18671.49,22.7,57.0,11.0,0.0,278673.0,579304.0,0.0,0.0
5447,d06d34ff-46ad-4ba5-ae44-66f0404aa8e2,57df05b2-b361-4a76-bc4c-72df5ab980b3,Charged Off,325226.0,Short Term,,,,Home Mortgage,Debt Consolidation,6118.95,16.3,49.0,16.0,0.0,141607.0,799876.0,0.0,0.0
5448,1d0337bb-5822-4d37-8706-39700b0af97a,7ba0abee-13ee-4333-bf5b-55ca42d5a618,Fully Paid,709324.0,Short Term,,,8 years,Home Mortgage,Home Improvements,11319.63,15.9,,4.0,0.0,213294.0,440220.0,0.0,0.0
5449,940dd5d1-5e3e-49a3-8dd8-012e8df70e2c,89c522b0-535c-45f1-a693-aca8f97fe5a0,Fully Paid,759000.0,Long Term,668.0,1835381.0,10+ years,Home Mortgage,Debt Consolidation,20189.02,21.1,10.0,16.0,0.0,410286.0,791780.0,0.0,0.0
5450,b0ef6c3d-202e-4d24-9755-8c66aa9d7274,b0035ca6-0d78-484f-a4f4-9c4fbe32d6cc,Fully Paid,99999999.0,Short Term,748.0,802579.0,10+ years,Own Home,Buy a Car,9677.84,15.7,64.0,6.0,0.0,231002.0,779812.0,0.0,0.0
5451,d102469b-4c4d-41c9-b63f-4274bd2abbdb,65268763-7cbe-443a-ae4d-f04ce9a2c89a,Fully Paid,329010.0,Short Term,697.0,985036.0,6 years,Home Mortgage,Debt Consolidation,11492.15,13.9,,9.0,0.0,179265.0,236962.0,0.0,0.0
5452,5c182946-2113-42c2-bc1f-1ef127d6ed5b,723d76c9-efa3-4b55-89f1-53cd63063c31,Fully Paid,99999999.0,Short Term,730.0,714267.0,,Home Mortgage,Debt Consolidation,13333.06,19.9,41.0,14.0,0.0,431110.0,653378.0,0.0,0.0
5453,7b9a3b1a-718d-49f4-a5b7-47a2f65d8ce4,4e0d6247-42b1-4230-87f1-65e4a14e015d,Fully Paid,197120.0,Short Term,722.0,598633.0,8 years,Rent,Debt Consolidation,7582.71,12.4,,16.0,0.0,245005.0,504790.0,0.0,0.0
5454,f9664d7e-3348-4623-b70f-fd956292564a,50093d93-2a11-465a-a8eb-914e8ce41673,Fully Paid,186010.0,Short Term,,,7 years,Home Mortgage,Debt Consolidation,4762.16,16.0,,7.0,1.0,104348.0,292556.0,1.0,0.0
5455,360848e0-2bde-4ef7-954e-529741b52511,53494e53-5a2f-489c-a6de-e005984e447b,Charged Off,590150.0,Long Term,687.0,1400205.0,3 years,Home Mortgage,Debt Consolidation,38622.25,15.7,79.0,20.0,0.0,684912.0,1178386.0,0.0,0.0
5456,f2b5b150-f2aa-4c4d-88ec-20cce13853c2,f9febad8-5292-4d8a-a622-80e1fbb6cfc1,Fully Paid,429220.0,Long Term,659.0,1476186.0,10+ years,Home Mortgage,Debt Consolidation,33214.09,22.9,15.0,16.0,0.0,324843.0,564740.0,0.0,0.0
5457,3fda0888-097e-40b8-9d7b-646c3383e070,fad48269-a7c3-4a19-a77c-fae60d66a6e4,Fully Paid,303028.0,Short Term,706.0,993339.0,5 years,Rent,Debt Consolidation,17797.3,10.0,,11.0,0.0,247209.0,724658.0,0.0,0.0
5458,a1fc28f1-03f8-4acb-8847-7aa0e87e353e,8ed74b86-29f4-4d93-98ea-dccdc1c0527a,Fully Paid,398288.0,Long Term,681.0,806075.0,,Home Mortgage,Debt Consolidation,19211.28,22.0,58.0,13.0,0.0,391210.0,1020206.0,0.0,0.0
5459,a453f2b9-c2a8-4130-aff3-70dbe2a3a9c5,29b4937e-03bf-48f7-9cb1-e4340986d405,Fully Paid,213884.0,Short Term,699.0,2349160.0,5 years,Rent,Debt Consolidation,42089.37,36.3,44.0,11.0,1.0,105032.0,157938.0,0.0,1.0
5460,46e9c1da-1ea0-49c1-9877-ba2b5d3e78c9,d3c341a9-2371-42de-84c0-2586a52f38f6,Fully Paid,118250.0,Short Term,692.0,523013.0,5 years,Own Home,Debt Consolidation,3238.36,12.5,,5.0,1.0,110352.0,254518.0,1.0,0.0
5461,5f34fae0-7fa5-4930-9d55-091ff93dcd4f,9dbbefe9-8b99-4b4e-94ba-2a2a270e1b71,Fully Paid,156838.0,Short Term,724.0,503082.0,,Rent,Debt Consolidation,2012.29,13.9,,6.0,1.0,111910.0,197252.0,1.0,0.0
5462,ef994481-6e47-4a94-b7a2-e368e3c658d4,3563688a-da43-4cea-ac0c-1ed38d173c30,Fully Paid,343662.0,Short Term,,,3 years,Rent,Debt Consolidation,10072.47,18.1,74.0,9.0,0.0,245062.0,405372.0,0.0,0.0
5463,0e060f08-8aad-4440-9698-f0e4ecda0810,9037f113-3bc8-4a42-b452-d3042c4b6d8d,Fully Paid,125818.0,Short Term,746.0,517009.0,4 years,Rent,other,10727.78,9.1,,19.0,0.0,112404.0,283558.0,0.0,0.0
